"KINDPATENT","Patents Office & Patents Families","KINDCOUNTRY","Reference country","LOCATION","Country","IPC","Technology domains & IPC","KINDDATE","Reference Date","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVN","Slovenia","TOTAL","Total Patents","APPLICATION","Application date","2003","2003","NBR","Number","0","Units","2017","2017",87.9528,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVN","Slovenia","TOTAL","Total Patents","APPLICATION","Application date","2004","2004","NBR","Number","0","Units","2017","2017",73.1071,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVN","Slovenia","TOTAL","Total Patents","APPLICATION","Application date","2005","2005","NBR","Number","0","Units","2017","2017",92.6723,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVN","Slovenia","TOTAL","Total Patents","APPLICATION","Application date","2006","2006","NBR","Number","0","Units","2017","2017",95.6,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVN","Slovenia","TOTAL","Total Patents","APPLICATION","Application date","2007","2007","NBR","Number","0","Units","2017","2017",112.6494,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVN","Slovenia","TOTAL","Total Patents","APPLICATION","Application date","2008","2008","NBR","Number","0","Units","2017","2017",117.9643,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVN","Slovenia","TOTAL","Total Patents","APPLICATION","Application date","2009","2009","NBR","Number","0","Units","2017","2017",144.6083,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVN","Slovenia","TOTAL","Total Patents","APPLICATION","Application date","2010","2010","NBR","Number","0","Units","2017","2017",139.9067,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVN","Slovenia","TOTAL","Total Patents","APPLICATION","Application date","2011","2011","NBR","Number","0","Units","2017","2017",129.5456,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVN","Slovenia","TOTAL","Total Patents","APPLICATION","Application date","2012","2012","NBR","Number","0","Units","2017","2017",126.9778,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVN","Slovenia","TOTAL","Total Patents","APPLICATION","Application date","2013","2013","NBR","Number","0","Units","2017","2017",142.8621,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVN","Slovenia","TOTAL","Total Patents","APPLICATION","Application date","2014","2014","NBR","Number","0","Units","2017","2017",176.6298,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVN","Slovenia","TOTAL","Total Patents","APPLICATION","Application date","2015","2015","NBR","Number","0","Units","2017","2017",98.5702,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVN","Slovenia","TOTAL","Total Patents","APPLICATION","Application date","2016","2016","NBR","Number","0","Units","2017","2017",87.5063,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVN","Slovenia","TOTAL","Total Patents","APPLICATION","Application date","2017","2017","NBR","Number","0","Units","2017","2017",109.921,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVN","Slovenia","TOTAL","Total Patents","APPLICATION","Application date","2018","2018","NBR","Number","0","Units","2017","2017",136.6571,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","SVN","Slovenia","TOTAL","Total Patents","APPLICATION","Application date","2019","2019","NBR","Number","0","Units","2017","2017",82.7376,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ZAF","South Africa","TOTAL","Total Patents","APPLICATION","Application date","1999","1999","NBR","Number","0","Units","2017","2017",344.6155,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ZAF","South Africa","TOTAL","Total Patents","APPLICATION","Application date","2000","2000","NBR","Number","0","Units","2017","2017",427.0557,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ZAF","South Africa","TOTAL","Total Patents","APPLICATION","Application date","2001","2001","NBR","Number","0","Units","2017","2017",436.3698,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ZAF","South Africa","TOTAL","Total Patents","APPLICATION","Application date","2002","2002","NBR","Number","0","Units","2017","2017",399.0278,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ZAF","South Africa","TOTAL","Total Patents","APPLICATION","Application date","2003","2003","NBR","Number","0","Units","2017","2017",374.6762,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ZAF","South Africa","TOTAL","Total Patents","APPLICATION","Application date","2004","2004","NBR","Number","0","Units","2017","2017",434.0476,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ZAF","South Africa","TOTAL","Total Patents","APPLICATION","Application date","2005","2005","NBR","Number","0","Units","2017","2017",383.731,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ZAF","South Africa","TOTAL","Total Patents","APPLICATION","Application date","2006","2006","NBR","Number","0","Units","2017","2017",430.2548,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ZAF","South Africa","TOTAL","Total Patents","APPLICATION","Application date","2007","2007","NBR","Number","0","Units","2017","2017",425.2461,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ZAF","South Africa","TOTAL","Total Patents","APPLICATION","Application date","2008","2008","NBR","Number","0","Units","2017","2017",420.9544,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ZAF","South Africa","TOTAL","Total Patents","APPLICATION","Application date","2009","2009","NBR","Number","0","Units","2017","2017",384.9456,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ZAF","South Africa","TOTAL","Total Patents","APPLICATION","Application date","2010","2010","NBR","Number","0","Units","2017","2017",292.2087,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ZAF","South Africa","TOTAL","Total Patents","APPLICATION","Application date","2011","2011","NBR","Number","0","Units","2017","2017",343.0541,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ZAF","South Africa","TOTAL","Total Patents","APPLICATION","Application date","2012","2012","NBR","Number","0","Units","2017","2017",339.748,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ZAF","South Africa","TOTAL","Total Patents","APPLICATION","Application date","2013","2013","NBR","Number","0","Units","2017","2017",378.4486,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ZAF","South Africa","TOTAL","Total Patents","APPLICATION","Application date","2014","2014","NBR","Number","0","Units","2017","2017",333.9667,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ZAF","South Africa","TOTAL","Total Patents","APPLICATION","Application date","2015","2015","NBR","Number","0","Units","2017","2017",324.1552,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ZAF","South Africa","TOTAL","Total Patents","APPLICATION","Application date","2016","2016","NBR","Number","0","Units","2017","2017",296.0306,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ZAF","South Africa","TOTAL","Total Patents","APPLICATION","Application date","2017","2017","NBR","Number","0","Units","2017","2017",298.9083,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ZAF","South Africa","TOTAL","Total Patents","APPLICATION","Application date","2018","2018","NBR","Number","0","Units","2017","2017",274.8095,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","ZAF","South Africa","TOTAL","Total Patents","APPLICATION","Application date","2019","2019","NBR","Number","0","Units","2017","2017",300.4774,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TWN","Chinese Taipei","TOTAL","Total Patents","APPLICATION","Application date","1999","1999","NBR","Number","0","Units","2017","2017",52.5957,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TWN","Chinese Taipei","TOTAL","Total Patents","APPLICATION","Application date","2000","2000","NBR","Number","0","Units","2017","2017",76.8242,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TWN","Chinese Taipei","TOTAL","Total Patents","APPLICATION","Application date","2001","2001","NBR","Number","0","Units","2017","2017",85.05,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TWN","Chinese Taipei","TOTAL","Total Patents","APPLICATION","Application date","2002","2002","NBR","Number","0","Units","2017","2017",98.1111,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TWN","Chinese Taipei","TOTAL","Total Patents","APPLICATION","Application date","2003","2003","NBR","Number","0","Units","2017","2017",138.9976,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TWN","Chinese Taipei","TOTAL","Total Patents","APPLICATION","Application date","2004","2004","NBR","Number","0","Units","2017","2017",172.4331,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TWN","Chinese Taipei","TOTAL","Total Patents","APPLICATION","Application date","2005","2005","NBR","Number","0","Units","2017","2017",211.4278,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TWN","Chinese Taipei","TOTAL","Total Patents","APPLICATION","Application date","2006","2006","NBR","Number","0","Units","2017","2017",260.6846,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TWN","Chinese Taipei","TOTAL","Total Patents","APPLICATION","Application date","2007","2007","NBR","Number","0","Units","2017","2017",401.3635,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TWN","Chinese Taipei","TOTAL","Total Patents","APPLICATION","Application date","2008","2008","NBR","Number","0","Units","2017","2017",384.3234,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TWN","Chinese Taipei","TOTAL","Total Patents","APPLICATION","Application date","2009","2009","NBR","Number","0","Units","2017","2017",381.9338,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TWN","Chinese Taipei","TOTAL","Total Patents","APPLICATION","Application date","2010","2010","NBR","Number","0","Units","2017","2017",437.1154,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TWN","Chinese Taipei","TOTAL","Total Patents","APPLICATION","Application date","2011","2011","NBR","Number","0","Units","2017","2017",514.3131,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TWN","Chinese Taipei","TOTAL","Total Patents","APPLICATION","Application date","2012","2012","NBR","Number","0","Units","2017","2017",572.1977,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TWN","Chinese Taipei","TOTAL","Total Patents","APPLICATION","Application date","2013","2013","NBR","Number","0","Units","2017","2017",617.8095,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TWN","Chinese Taipei","TOTAL","Total Patents","APPLICATION","Application date","2014","2014","NBR","Number","0","Units","2017","2017",691.6631,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TWN","Chinese Taipei","TOTAL","Total Patents","APPLICATION","Application date","2015","2015","NBR","Number","0","Units","2017","2017",846.8231,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TWN","Chinese Taipei","TOTAL","Total Patents","APPLICATION","Application date","2016","2016","NBR","Number","0","Units","2017","2017",764.306,,
"PCT_A","Patent applications filed under the PCT","INVENTORS","Inventor(s)'s country(ies) of residence","TWN","Chinese Taipei","TOTAL","Total Patents","APPLICATION","Application date","2017","2017","NBR","Number","0","Units","2017","2017",853.2864,,
